,user_name,screen_name,location,date,text,essential_worker,oil_market_crisis,supply_shortage,sanitizing_products,shopping
213,4012,48964,Maidenhead,16-03-2020,due panic buy go new level usa buying gun protect france buying pasta ensure enough food buy toilet roll ensure keep take sh,0.0,0.0039712309963804236,0.9293050553792382,0.06672371362438134,0.0
217,4016,48968,"South West, England",16-03-2020,stock pilers hope drop fucking bog roll toilet hope food bought go hope eat go food get sick something time bad selfish prick,0.06675549223174536,0.0,0.9038092355435664,0.02943527222468819,0.0
219,4018,48970,Nairobi,16-03-2020,fight covid infection believe social distancing avoid ensure worry shop safe space deliver,0.03133042381990381,0.020678707538570207,0.03239606789782118,0.15521748817514752,0.7603773125685573
221,4020,48972,NoVA,16-03-2020,kid high schooler btw grocery store cashier apparently critical infrastructure employee sudden nice pay reflect risk,0.9338270172910311,0.06617298270896896,0.0,0.0,0.0
222,4021,48973,London,16-03-2020,uk consumer already make small significant change socialise shop response full survey result,0.0,0.39605582523588845,0.0,0.030455995457859132,0.5734881793062524
223,4022,48974,"Portland, OR",16-03-2020,way spread mass hysteria panic lead people buy shelf cause shortage national guard place military lockdown extra food supply case store get raid yes,0.11428609612733379,0.007013200524314707,0.8787007033483515,0.0,0.0
225,4024,48976,"Buffalo, NY",16-03-2020,shame lead story top employee way story lead heavily imply supermarket worker fact corporate employee interaction store general public,0.8524989538139462,0.14750104618605378,0.0,0.0,0.0
228,4027,48979,South Africa,16-03-2020,nothing beat classic food wheel get big mac meal order ubereats app promo code bigmacza amp c apply,0.010646078726488406,0.03492073123599277,0.6175250722462703,0.026483039873726782,0.3104250779175218
229,4028,48980,"Missouri, USA",16-03-2020,hyvee always thank shopper shop hyvee sunday march blue spring missouri however develops shopper begin take advantage online delivery form obtain day need,0.06655596312611176,0.004621677528966401,0.010477922793117008,0.0,0.9183444365518048
232,4031,48983,"Toronto, Ontario",16-03-2020,air strike crisis iraqi government find deal great governance challenge isi invasion,0.020532306884291994,0.6428378657614136,0.16818640060428508,0.04716377983172905,0.12127964691828026
234,4033,48985,"Florida, USA",16-03-2020,toilet paper local grocery store almost week real crisis south florida,0.5657360736277004,0.06289371727916918,0.12293095382072622,0.24843925527240426,0.0
235,4034,48986,"California, USA",16-03-2020,coronavirus go shop grocery best check list great online alternative deliver right door,0.19910686675212388,0.0,0.0,0.0,0.800893133247876
236,4035,48987,"San Diego, CA",16-03-2020,good way support grocery store medical hospital staff time normally think something line order everyone pizza seem great idea,0.6301061615565333,0.04480887706139237,0.026553727922240204,0.03397727635830753,0.2645539571015267
237,4036,48988,Global newsroom,16-03-2020,rapid spread leave fate many announce consumer deal jeopardy public market fluctuate consumer encourage avoid place public gathering,0.06799795723166063,0.6444881158352922,0.002790217266642018,0.0518354025843157,0.23288830708208957
240,4039,48991,An Uber Away,16-03-2020,give centre amp aggressive behaviour see street grocery store aisle australia thrilled war immediate true self emerge time stress amp pressure fail previous lax standard,0.49879432643196187,0.3676480857777986,0.014487085293871013,0.041669704988811056,0.07740079750755756
241,4040,48992,Peterborough,16-03-2020,well im actually start worry online food shop nothing stock bread pasta fruit veg milk hell go eat far cheese coffee,0.0,0.0,0.5035993820589296,0.0,0.49640061794107043
242,4041,48993,"Chicago, IL",16-03-2020,good read worry participate grocery store run era lean difficult accommodate huge discrete surge demand store supply chain still strong,0.6455890420190911,0.22780303428036272,0.12660792370054624,0.0,0.0
243,4042,48994,Chicago,16-03-2020,unprecedented move retailer many opt indefinitely shut door prevent spread novel others walmart reducing hour,0.2043574937264271,0.1844640574383757,0.127231663345673,0.0952923684978149,0.38865441699170933
244,4043,48995,"Orlando, Fl",16-03-2020,fl agriculture commissioner fl dept agriculture amp consumer svcs announce activated website family find free meal child corona virus closure,0.027848746404501242,0.4227450281669251,0.08299702897787567,0.1897552094609991,0.2766539869896988
245,4044,48996,New York City - Philippines,16-03-2020,get home supermarket panic buying real middle afternoon bet queue longer work hour,0.12138463232663281,0.0,0.6321263725815813,0.0,0.24648899509178587
246,4045,48997,"LDN, CHI, SHG & worldwide",16-03-2020,learn consumer industry include food drink beauty retail health wellness react pandemic,0.05106142222304778,0.5407609185009197,0.3603243151229316,0.0,0.047853344153100975
247,4046,48998,"Nairobi, Kenya",16-03-2020,please help stock food coz danger crisis covid neighbour country kenya request anyone manage help anything small coz want stock food orphanage,0.0,0.13033194442234133,0.8415689447342832,0.0,0.02809911084337548
248,4047,48999,out of this world,16-03-2020,tell employer go work tonight want risk bring home work retail store take precaution customer come area confirm say need short,0.5715665671841894,0.05001713226728487,0.14974967720799143,0.012942795692954851,0.2157238276475793
249,4048,49000,"London, England",16-03-2020,president emmanuel macron impose lockdown declare cancelled municipal election order stay home allow trip grocery store pharmacy,0.6062163759148288,0.0,0.0,0.0061539581171336935,0.3876296659680376
251,4050,49002,"Mojave Desert, United States",16-03-2020,religious anything go supermarket find god child child clear water toilet paper shelf world want kill rest win hunger game,0.0810200783078114,0.0,0.5407338138141621,0.3646759153377637,0.013570192540262784
252,4051,49003,"Mojave Desert, United States",16-03-2020,go supermarket mean vulnerable crowd go costco sam club place go multiply lot megachurch zombie shop panic allow shop care die,0.13729434336520424,0.0,0.40613337391799775,0.0,0.456572282716798
253,4052,49004,"Sandy, UT",16-03-2020,mountain member financially impacted loan relief option help unique situation visit learn,0.0,0.3444751945009053,0.07953816661791453,0.06510719516261941,0.5108794437185606
254,4053,49005,"Granby, Colorado",16-03-2020,mpe prepare continue provide safe reliable electric service adopts consumer employee safety measure read,0.17124695015150915,0.4532484269682061,0.0,0.05163628658897099,0.32386833629131384
256,4055,49007,Toronto,16-03-2020,long time dream reid distillery look hard overstate impact covid small business best way support enjoy reid gin home retail store open everyday,0.29982062217765937,0.2513243246593871,0.0,0.007901890086923642,0.44095316307602994
257,4056,49008,Italy,16-03-2020,way coronavirus change millennials money habit generation paghiamo con carta credito con molti acquisti online,0.0,0.11226392040126669,0.0,0.0,0.8877360795987334
258,4057,49009,"Arizona, USA",16-03-2020,get personal allow hysteria panic change home life go grocery store normal shopping disappointed stop think,0.3874242499832416,0.0,0.26418515534462766,0.0,0.3483905946721308
259,4058,49010,"Fairfax, Virginia",16-03-2020,panic shopping plan end food water toilet paper consumer also panic shop life insurance,0.0,0.0,0.5495758234208835,0.13199546828447906,0.31842870829463754
263,4062,49014,Sydney,16-03-2020,man yell supermarket today buy garlic soo xenophobe really love australian commerce think covid spread garlic,0.06856179802774579,0.08646257693243121,0.6122140996038128,0.0524249166171135,0.18033660881889665
264,4063,49015,"Lahore, Pakistan",16-03-2020,due fear people start hoard item daily use impact regular level supply market commodity disappear market create shortage price go people start curse government,0.007416744457016969,0.5389392312670771,0.3892555827066228,0.06438844156928311,0.0
266,4065,49017,"Melbourne, FL",16-03-2020,people die people also die afford live afford food child let alone people deserve able panic thought nation go shit people deserve live,0.1102922493284218,0.0,0.8897077506715781,0.0,0.0
269,4068,49020,Shanghai,16-03-2020,say outbreak cause surge online shopping online giant add new position united state keep demand report cnn,0.0,0.15831758788501749,0.0,0.0,0.8416824121149825
272,4071,49023,"Rangia, Assam, India",16-03-2020,safety measure r take online shop company amp courier partner etc fear shopping package travel vast distance amp r handle many along way potential carrier,0.0,0.13811805599283297,0.0,0.04796997184894929,0.8139119721582178
273,4072,49024,"Media City, Salford",16-03-2020,shop hike price shame mean people cash ebay etc mean actual local shop increase price meat rice think try get together ridiculous,0.0,0.4380566636978427,0.1844559770662319,0.0,0.3774873592359255
274,4073,49025,"Gombak,Selangor",16-03-2020,gaisss please read please limit go outside please please always wash hand always use hand sanitizer please get ready stock food,0.0031092915881589227,0.0,0.26030795754987296,0.7198109565883192,0.016771794273648957
277,4076,49028,"Princeton, NJ",16-03-2020,track effect industry step way read first blog stay tune update monday wednesday friday,0.055528896556763484,0.4256341186933327,0.0,0.08601540423527006,0.4328215805146339
279,4078,49030,On Your Timeline,16-03-2020,say need hire people keep crush order spread keep people home shop online,0.024395689922745316,0.0,0.252682052602912,0.005880661621447181,0.7170415958528955
281,4080,49032,"San Francisco, CA",16-03-2020,research show fast authority move implement kind measure design slow transmission disease live save great read,0.09208804668492246,0.4950283957275435,0.09970765802208248,0.04090413255125737,0.27227176701419425
282,4081,49033,"Denver, CO",16-03-2020,amazes go supermarket everything go people panic buying yet single person wear facemask buying roll toilet paper prevent catch take proper precaution stay safe,0.07985255862854691,0.0,0.6103822463352383,0.25125928598507036,0.058505909051144424
284,4083,49035,Tennessee ,16-03-2020,go grocery store make panic anything scarcity resource need hoard food saw woman gallon milk buggy egg go bread aisle demolish,0.37362616609893495,0.0,0.626373833901065,0.0,0.0
285,4084,49036,"16 Greevegate, Hunstanton",16-03-2020,worth read hopefully nothing else public wish consider shop locally future course shop survive,0.0,0.004154165907937213,0.015813821374897532,0.0,0.9800320127171652
288,4087,49039,"New York, NY",16-03-2020,pandemic plunging global financial market drive consumer confidence today low accord survey,0.0,1.0,0.0,0.0,0.0
289,4088,49040,"California, USA",16-03-2020,apple close retail location china march reopen apple store location great china,0.68018191102759,0.3129657342308841,0.0,0.0,0.006852354741526048
291,4090,49042,"Vail, CO",16-03-2020,full grown as woman county high number case colorado grocery store employee come work afford take time store even reduce hour please feel well,0.8154848454404958,0.14848707318491075,0.011561639823260136,0.0,0.02446644155133323
