Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC)
04.01.2009 02:20:00,991.65,-2.04,271.77,-3.51
04.01.2009 02:30:00,991.58,-2.25,271.56,-3.73
04.01.2009 02:40:00,991.49,-2.54,271.29,-3.87
04.01.2009 02:50:00,991.36,-2.26,271.58,-3.5
04.01.2009 03:00:00,991.26,-2.2,271.64,-3.52
04.01.2009 03:10:00,991.24,-2.16,271.68,-3.48
04.01.2009 03:20:00,991.15,-2.05,271.8,-3.36
04.01.2009 03:30:00,991.09,-1.9,271.96,-3.31
04.01.2009 03:40:00,991,-1.79,272.08,-3.26
04.01.2009 03:50:00,990.89,-1.79,272.08,-3.31
04.01.2009 04:00:00,990.83,-1.88,272,-3.29
04.01.2009 04:10:00,990.74,-1.87,272.01,-3.24
04.01.2009 04:20:00,990.69,-1.78,272.1,-3.09
04.01.2009 04:30:00,990.63,-1.66,272.24,-2.98
04.01.2009 04:40:00,990.5,-1.64,272.27,-2.96
04.01.2009 04:50:00,990.45,-1.64,272.27,-2.92
04.01.2009 05:00:00,990.37,-1.64,272.28,-2.87
04.01.2009 05:10:00,990.33,-1.5,272.41,-2.77
04.01.2009 05:20:00,990.25,-1.44,272.48,-2.72
04.01.2009 05:30:00,990.22,-1.47,272.46,-2.74
04.01.2009 05:40:00,990.2,-1.49,272.44,-2.7
04.01.2009 05:50:00,990.09,-1.44,272.5,-2.64
04.01.2009 06:00:00,989.99,-1.44,272.5,-2.66
04.01.2009 06:10:00,989.96,-1.44,272.51,-2.68
04.01.2009 06:20:00,989.95,-1.39,272.55,-2.66
04.01.2009 06:30:00,989.92,-1.33,272.62,-2.63
04.01.2009 06:40:00,989.94,-1.25,272.69,-2.66
04.01.2009 06:50:00,989.88,-1.14,272.81,-2.65
04.01.2009 07:00:00,989.9,-1.09,272.86,-2.65
04.01.2009 07:10:00,989.93,-1,272.95,-2.62
04.01.2009 07:20:00,989.96,-0.92,273.03,-2.58
04.01.2009 07:30:00,990,-0.9,273.04,-2.55
04.01.2009 07:40:00,990.03,-0.86,273.08,-2.51
04.01.2009 07:50:00,989.97,-0.9,273.05,-2.5
04.01.2009 08:00:00,989.92,-0.89,273.06,-2.45
04.01.2009 08:10:00,989.96,-0.81,273.14,-2.45
04.01.2009 08:20:00,989.95,-0.76,273.19,-2.49
04.01.2009 08:30:00,989.97,-0.7,273.24,-2.51
04.01.2009 08:40:00,989.97,-0.7,273.24,-2.57
04.01.2009 08:50:00,989.9,-0.76,273.19,-2.69
04.01.2009 09:00:00,989.95,-0.72,273.23,-2.73
04.01.2009 09:10:00,989.95,-0.9,273.05,-2.84
04.01.2009 09:20:00,989.89,-1.21,272.74,-2.79
04.01.2009 09:30:00,989.87,-1.31,272.64,-2.74
04.01.2009 09:40:00,989.87,-1.37,272.58,-2.79
04.01.2009 09:50:00,989.86,-1.37,272.58,-2.79
04.01.2009 10:00:00,989.86,-1.37,272.59,-2.71
04.01.2009 10:10:00,989.87,-1.3,272.66,-2.64
04.01.2009 10:20:00,989.86,-1.2,272.75,-2.61
04.01.2009 10:30:00,989.83,-1.14,272.81,-2.54
04.01.2009 10:40:00,989.76,-1.1,272.86,-2.48
04.01.2009 10:50:00,989.76,-1.1,272.86,-2.51
04.01.2009 11:00:00,989.64,-1.1,272.87,-2.53
04.01.2009 11:10:00,989.49,-1.12,272.86,-2.53
04.01.2009 11:20:00,989.38,-1.11,272.88,-2.47
04.01.2009 11:30:00,989.29,-1.1,272.9,-2.44
04.01.2009 11:40:00,989.14,-1.16,272.85,-2.42
04.01.2009 11:50:00,989.03,-1.17,272.85,-2.36
04.01.2009 12:00:00,988.94,-1.21,272.82,-2.36
04.01.2009 12:10:00,988.78,-1.12,272.92,-2.29
04.01.2009 12:20:00,988.62,-0.99,273.06,-2.27
04.01.2009 12:30:00,988.49,-0.94,273.12,-2.39
04.01.2009 12:40:00,988.34,-0.86,273.22,-2.43
04.01.2009 12:50:00,988.2,-0.92,273.16,-2.53
04.01.2009 13:00:00,988.07,-1.02,273.08,-2.53
04.01.2009 13:10:00,987.96,-0.99,273.11,-2.46
04.01.2009 13:20:00,987.88,-1,273.11,-2.5
04.01.2009 13:30:00,987.88,-1.04,273.07,-2.51
04.01.2009 13:40:00,987.81,-0.99,273.13,-2.43
04.01.2009 13:50:00,987.69,-0.83,273.29,-2.32
04.01.2009 14:00:00,987.57,-0.77,273.37,-2.33
04.01.2009 14:10:00,987.51,-0.79,273.35,-2.44
04.01.2009 14:20:00,987.38,-0.87,273.28,-2.57
04.01.2009 14:30:00,987.23,-0.9,273.26,-2.67
04.01.2009 14:40:00,987.15,-0.9,273.27,-2.71
04.01.2009 14:50:00,987.13,-0.79,273.38,-2.63
04.01.2009 15:00:00,987.03,-0.7,273.48,-2.52
04.01.2009 15:10:00,987,-0.63,273.55,-2.49
04.01.2009 15:20:00,986.95,-0.75,273.44,-2.61
04.01.2009 15:30:00,986.9,-0.84,273.35,-2.63
04.01.2009 15:40:00,986.79,-0.96,273.24,-2.7
04.01.2009 15:50:00,986.78,-1.02,273.18,-2.72
04.01.2009 16:00:00,986.69,-1.05,273.15,-2.7
04.01.2009 16:10:00,986.65,-1.13,273.07,-2.8
04.01.2009 16:20:00,986.63,-1.22,272.99,-2.82
04.01.2009 16:30:00,986.63,-1.29,272.92,-2.83
04.01.2009 16:40:00,986.65,-1.4,272.81,-2.83
04.01.2009 16:50:00,986.59,-1.44,272.77,-2.8
04.01.2009 17:00:00,986.54,-1.46,272.76,-2.77
04.01.2009 17:10:00,986.45,-1.41,272.81,-2.7
04.01.2009 17:20:00,986.48,-1.44,272.78,-2.69
04.01.2009 17:30:00,986.39,-1.42,272.81,-2.65
04.01.2009 17:40:00,986.24,-1.45,272.79,-2.66
04.01.2009 17:50:00,986.17,-1.49,272.75,-2.7
04.01.2009 18:00:00,986.15,-1.51,272.74,-2.73
04.01.2009 18:10:00,986.07,-1.51,272.74,-2.73
04.01.2009 18:20:00,986.05,-1.51,272.75,-2.67
04.01.2009 18:30:00,986.04,-1.56,272.7,-2.71
04.01.2009 18:40:00,985.98,-1.57,272.69,-2.69
04.01.2009 18:50:00,985.93,-1.58,272.69,-2.7
04.01.2009 19:00:00,985.92,-1.62,272.64,-2.73
04.01.2009 19:10:00,985.83,-1.56,272.71,-2.65
04.01.2009 19:20:00,985.81,-1.63,272.64,-2.73
04.01.2009 19:30:00,985.83,-1.6,272.67,-2.68
04.01.2009 19:40:00,985.77,-1.58,272.69,-2.68
04.01.2009 19:50:00,985.69,-1.61,272.67,-2.7
04.01.2009 20:00:00,985.68,-1.56,272.72,-2.66
04.01.2009 20:10:00,985.67,-1.51,272.78,-2.63
04.01.2009 20:20:00,985.67,-1.45,272.83,-2.56
04.01.2009 20:30:00,985.65,-1.51,272.78,-2.58
04.01.2009 20:40:00,985.56,-1.51,272.79,-2.56
04.01.2009 20:50:00,985.5,-1.51,272.79,-2.54
04.01.2009 21:00:00,985.45,-1.51,272.8,-2.51
04.01.2009 21:10:00,985.46,-1.51,272.8,-2.48
04.01.2009 21:20:00,985.43,-1.51,272.8,-2.47
04.01.2009 21:30:00,985.43,-1.49,272.82,-2.44
04.01.2009 21:40:00,985.41,-1.44,272.87,-2.37
04.01.2009 21:50:00,985.43,-1.44,272.87,-2.34
04.01.2009 22:00:00,985.43,-1.43,272.88,-2.31
04.01.2009 22:10:00,985.38,-1.38,272.92,-2.26
04.01.2009 22:20:00,985.32,-1.45,272.86,-2.33
04.01.2009 22:30:00,985.31,-1.51,272.81,-2.37
04.01.2009 22:40:00,985.31,-1.46,272.86,-2.31
04.01.2009 22:50:00,985.31,-1.44,272.87,-2.32
04.01.2009 23:00:00,985.27,-1.44,272.87,-2.35
04.01.2009 23:10:00,985.2,-1.44,272.88,-2.36
04.01.2009 23:20:00,985.19,-1.42,272.9,-2.36
04.01.2009 23:30:00,985.19,-1.44,272.88,-2.42
04.01.2009 23:40:00,985.18,-1.46,272.87,-2.45
04.01.2009 23:50:00,985.12,-1.5,272.83,-2.48
05.01.2009 00:00:00,985.07,-1.47,272.86,-2.45
05.01.2009 00:10:00,985.06,-1.5,272.83,-2.51
05.01.2009 00:20:00,985.04,-1.52,272.81,-2.51
05.01.2009 00:30:00,984.96,-1.56,272.78,-2.52
05.01.2009 00:40:00,984.94,-1.56,272.78,-2.51
05.01.2009 00:50:00,984.83,-1.57,272.78,-2.55
05.01.2009 01:00:00,984.74,-1.57,272.79,-2.58
05.01.2009 01:10:00,984.65,-1.57,272.79,-2.61
05.01.2009 01:20:00,984.6,-1.58,272.79,-2.65
05.01.2009 01:30:00,984.61,-1.57,272.8,-2.65
05.01.2009 01:40:00,984.65,-1.6,272.77,-2.69
05.01.2009 01:50:00,984.74,-1.63,272.73,-2.71
05.01.2009 02:00:00,984.82,-1.6,272.75,-2.71
05.01.2009 02:10:00,984.9,-1.57,272.77,-2.74
05.01.2009 02:20:00,984.99,-1.54,272.8,-2.78
05.01.2009 02:30:00,985.06,-1.5,272.83,-2.87
05.01.2009 02:40:00,985.11,-1.46,272.87,-3.02
05.01.2009 02:50:00,985.09,-1.44,272.89,-3.22
05.01.2009 03:00:00,985.1,-1.5,272.83,-3.34
05.01.2009 03:10:00,985.17,-1.53,272.79,-3.42
05.01.2009 03:20:00,985.28,-1.57,272.75,-3.45
05.01.2009 03:30:00,985.35,-1.61,272.7,-3.48
05.01.2009 03:40:00,985.47,-1.64,272.66,-3.45
05.01.2009 03:50:00,985.5,-1.7,272.6,-3.38
05.01.2009 04:00:00,985.47,-1.76,272.54,-3.32
05.01.2009 04:10:00,985.44,-1.77,272.53,-3.22
05.01.2009 04:20:00,985.51,-1.8,272.49,-3.25
05.01.2009 04:30:00,985.57,-1.81,272.48,-3.28
05.01.2009 04:40:00,985.65,-1.77,272.52,-3.32
05.01.2009 04:50:00,985.64,-1.77,272.52,-3.39
05.01.2009 05:00:00,985.57,-1.77,272.53,-3.45
05.01.2009 05:10:00,985.64,-1.77,272.52,-3.46
05.01.2009 05:20:00,985.59,-1.76,272.53,-3.48
05.01.2009 05:30:00,985.59,-1.76,272.53,-3.45
05.01.2009 05:40:00,985.75,-1.76,272.51,-3.45
05.01.2009 05:50:00,985.89,-1.76,272.5,-3.48
05.01.2009 06:00:00,985.97,-1.76,272.5,-3.48
05.01.2009 06:10:00,986.1,-1.7,272.55,-3.44
05.01.2009 06:20:00,986.26,-1.7,272.54,-3.47
05.01.2009 06:30:00,986.42,-1.71,272.51,-3.55
05.01.2009 06:40:00,986.52,-1.79,272.42,-3.63
05.01.2009 06:50:00,986.67,-1.92,272.29,-3.69
05.01.2009 07:00:00,986.79,-2.08,272.12,-3.82
05.01.2009 07:10:00,986.9,-2.18,272.01,-3.94
05.01.2009 07:20:00,986.99,-2.26,271.91,-4.03
05.01.2009 07:30:00,987.15,-2.31,271.85,-4.06
05.01.2009 07:40:00,987.33,-2.36,271.79,-4.13
05.01.2009 07:50:00,987.52,-2.59,271.54,-4.32
05.01.2009 08:00:00,987.67,-2.72,271.4,-4.37
05.01.2009 08:10:00,987.83,-2.83,271.28,-4.42
05.01.2009 08:20:00,987.94,-2.87,271.23,-4.48
05.01.2009 08:30:00,988.04,-2.9,271.19,-4.53
05.01.2009 08:40:00,988.19,-2.89,271.19,-4.46
05.01.2009 08:50:00,988.29,-3.03,271.05,-4.42
05.01.2009 09:00:00,988.42,-3.11,270.95,-4.35
05.01.2009 09:10:00,988.59,-3.12,270.93,-4.26
05.01.2009 09:20:00,988.71,-3.11,270.93,-4.25
05.01.2009 09:30:00,988.83,-3.18,270.85,-4.31
05.01.2009 09:40:00,988.97,-3.23,270.79,-4.42
05.01.2009 09:50:00,989.06,-3.24,270.77,-4.45
05.01.2009 10:00:00,989.23,-3.29,270.71,-4.55
05.01.2009 10:10:00,989.38,-3.3,270.69,-4.65
05.01.2009 10:20:00,989.53,-3.28,270.7,-4.69
05.01.2009 10:30:00,989.68,-3.31,270.65,-4.81
05.01.2009 10:40:00,989.76,-3.36,270.59,-4.83
05.01.2009 10:50:00,989.87,-3.46,270.48,-4.89
05.01.2009 11:00:00,989.97,-3.53,270.41,-5.11
05.01.2009 11:10:00,990.08,-3.57,270.36,-5.43
05.01.2009 11:20:00,990.2,-3.58,270.34,-5.41
05.01.2009 11:30:00,990.3,-3.62,270.3,-5.35
05.01.2009 11:40:00,990.35,-3.63,270.28,-5.38
05.01.2009 11:50:00,990.38,-3.63,270.27,-5.47
05.01.2009 12:00:00,990.42,-3.65,270.26,-5.54
05.01.2009 12:10:00,990.55,-3.73,270.16,-5.6
05.01.2009 12:20:00,990.68,-3.86,270.02,-5.59
05.01.2009 12:30:00,990.73,-4.06,269.82,-5.62
05.01.2009 12:40:00,990.78,-4.16,269.72,-5.64
05.01.2009 12:50:00,990.78,-4.17,269.71,-5.71
05.01.2009 13:00:00,990.82,-4.15,269.72,-5.84
05.01.2009 13:10:00,990.85,-4.23,269.64,-6.13
05.01.2009 13:20:00,990.94,-4.33,269.53,-6.21
05.01.2009 13:30:00,990.99,-4.37,269.49,-6.19
05.01.2009 13:40:00,991.03,-4.45,269.4,-6.2
05.01.2009 13:50:00,991.07,-4.5,269.35,-6.1
05.01.2009 14:00:00,991.08,-4.57,269.28,-6.05
05.01.2009 14:10:00,991.17,-4.68,269.17,-6.06
05.01.2009 14:20:00,991.27,-4.77,269.07,-6.2
05.01.2009 14:30:00,991.4,-4.81,269.02,-6.25
05.01.2009 14:40:00,991.47,-4.95,268.87,-6.32
05.01.2009 14:50:00,991.64,-5.08,268.72,-6.48
05.01.2009 15:00:00,991.8,-5.14,268.66,-6.54
05.01.2009 15:10:00,991.91,-5.26,268.52,-6.67
05.01.2009 15:20:00,991.99,-5.41,268.37,-6.89
05.01.2009 15:30:00,992.09,-5.49,268.28,-7.03
05.01.2009 15:40:00,992.28,-5.54,268.21,-7.05
05.01.2009 15:50:00,992.46,-5.59,268.15,-7.11
05.01.2009 16:00:00,992.67,-5.74,267.99,-7.36
05.01.2009 16:10:00,992.87,-5.77,267.93,-7.34
05.01.2009 16:20:00,992.91,-5.94,267.77,-7.52
05.01.2009 16:30:00,993.02,-6.05,267.65,-7.63
05.01.2009 16:40:00,993.19,-6.1,267.58,-7.66
05.01.2009 16:50:00,993.3,-6.21,267.46,-7.76
05.01.2009 17:00:00,993.4,-6.38,267.29,-7.95
05.01.2009 17:10:00,993.6,-6.55,267.1,-8.18
05.01.2009 17:20:00,993.78,-6.63,267.01,-8.34
05.01.2009 17:30:00,993.93,-6.7,266.92,-8.55
05.01.2009 17:40:00,994.08,-6.76,266.85,-8.56
05.01.2009 17:50:00,994.17,-6.74,266.87,-8.39
05.01.2009 18:00:00,994.25,-6.85,266.75,-8.55
05.01.2009 18:10:00,994.27,-7.08,266.52,-9.08
05.01.2009 18:20:00,994.29,-7.45,266.15,-10.08
05.01.2009 18:30:00,994.42,-7.62,265.97,-10.51
05.01.2009 18:40:00,994.49,-7.73,265.85,-10.74
05.01.2009 18:50:00,994.54,-7.8,265.78,-11.13
05.01.2009 19:00:00,994.69,-7.9,265.66,-11.46
05.01.2009 19:10:00,994.93,-8.01,265.54,-11.63
05.01.2009 19:20:00,995.06,-8.13,265.41,-11.73
05.01.2009 19:30:00,995.19,-8.31,265.22,-11.99
05.01.2009 19:40:00,995.38,-8.55,264.96,-12.19
05.01.2009 19:50:00,995.52,-8.87,264.63,-12.51
05.01.2009 20:00:00,995.62,-9.13,264.36,-12.71
05.01.2009 20:10:00,995.84,-9.35,264.12,-12.89
05.01.2009 20:20:00,995.93,-9.55,263.92,-13.06
05.01.2009 20:30:00,995.93,-9.73,263.74,-13.18
05.01.2009 20:40:00,996.1,-9.9,263.55,-13.3
05.01.2009 20:50:00,996.23,-10.07,263.37,-13.4
05.01.2009 21:00:00,996.43,-10.18,263.25,-13.51
05.01.2009 21:10:00,996.58,-10.32,263.1,-13.63
05.01.2009 21:20:00,996.71,-10.41,263,-13.67
05.01.2009 21:30:00,996.78,-10.44,262.96,-13.74
05.01.2009 21:40:00,996.87,-10.46,262.94,-13.78
05.01.2009 21:50:00,996.95,-10.5,262.89,-13.88
05.01.2009 22:00:00,996.99,-10.6,262.79,-13.95
05.01.2009 22:10:00,997.04,-10.74,262.64,-14.02
05.01.2009 22:20:00,997.11,-10.88,262.5,-14.08
05.01.2009 22:30:00,997.13,-11.09,262.29,-14.2
05.01.2009 22:40:00,997.11,-11.32,262.06,-14.33
05.01.2009 22:50:00,997.22,-11.5,261.87,-14.43
05.01.2009 23:00:00,997.29,-11.72,261.64,-14.57
05.01.2009 23:10:00,997.42,-11.96,261.39,-14.73
05.01.2009 23:20:00,997.51,-12.16,261.19,-14.83
05.01.2009 23:30:00,997.54,-12.3,261.04,-14.89
05.01.2009 23:40:00,997.5,-12.43,260.92,-14.96
05.01.2009 23:50:00,997.51,-12.54,260.81,-15.01
06.01.2009 00:00:00,997.6,-12.63,260.71,-15.07
06.01.2009 00:10:00,997.62,-12.78,260.56,-15.17
06.01.2009 00:20:00,997.61,-12.93,260.41,-15.24
06.01.2009 00:30:00,997.62,-13.06,260.28,-15.33
06.01.2009 00:40:00,997.6,-13.14,260.2,-15.35
06.01.2009 00:50:00,997.62,-13.24,260.1,-15.43
06.01.2009 01:00:00,997.71,-13.34,259.99,-15.46
06.01.2009 01:10:00,997.72,-13.39,259.94,-15.49
06.01.2009 01:20:00,997.72,-13.43,259.9,-15.51
06.01.2009 01:30:00,997.72,-13.49,259.84,-15.54
06.01.2009 01:40:00,997.76,-13.59,259.74,-15.62
06.01.2009 01:50:00,997.85,-13.62,259.7,-15.61
06.01.2009 02:00:00,997.96,-13.64,259.67,-15.63
06.01.2009 02:10:00,998.09,-13.66,259.64,-15.63
06.01.2009 02:20:00,998.1,-13.75,259.55,-15.72
06.01.2009 02:30:00,998.09,-13.8,259.5,-15.74
06.01.2009 02:40:00,998.09,-13.85,259.45,-15.82
06.01.2009 02:50:00,998.16,-13.87,259.43,-15.8
06.01.2009 03:00:00,998.22,-13.89,259.4,-15.8
06.01.2009 03:10:00,998.26,-13.98,259.31,-15.89
06.01.2009 03:20:00,998.25,-14.08,259.21,-15.96
06.01.2009 03:30:00,998.35,-14.18,259.1,-16.03
06.01.2009 03:40:00,998.34,-14.3,258.98,-16.08
06.01.2009 03:50:00,998.34,-14.26,259.02,-15.99
06.01.2009 04:00:00,998.24,-14.29,259,-16.03
06.01.2009 04:10:00,998.25,-14.39,258.9,-16.11
06.01.2009 04:20:00,998.34,-14.47,258.81,-16.17
06.01.2009 04:30:00,998.17,-14.6,258.7,-16.28
06.01.2009 04:40:00,998.1,-14.73,258.57,-16.41
06.01.2009 04:50:00,998.19,-14.9,258.39,-16.53
06.01.2009 05:00:00,998.14,-15.13,258.17,-16.75
06.01.2009 05:10:00,998.22,-15.2,258.09,-16.69
06.01.2009 05:20:00,998.24,-15.16,258.13,-16.62
06.01.2009 05:30:00,998.25,-15.25,258.04,-16.66
06.01.2009 05:40:00,998.22,-15.31,257.98,-16.7
06.01.2009 05:50:00,998.21,-15.29,258,-16.65
06.01.2009 06:00:00,998.22,-15.37,257.92,-16.73
06.01.2009 06:10:00,998.22,-15.49,257.8,-16.87
06.01.2009 06:20:00,998.26,-15.73,257.56,-17.18
06.01.2009 06:30:00,998.33,-16.31,256.97,-17.83
06.01.2009 06:40:00,998.37,-16.69,256.59,-18.23
06.01.2009 06:50:00,998.37,-16.71,256.57,-18.18
06.01.2009 07:00:00,998.34,-16.86,256.42,-18.39
06.01.2009 07:10:00,998.34,-16.92,256.36,-18.47
06.01.2009 07:20:00,998.34,-16.9,256.38,-18.44
06.01.2009 07:30:00,998.34,-16.89,256.39,-18.45
06.01.2009 07:40:00,998.38,-16.97,256.31,-18.57
06.01.2009 07:50:00,998.43,-17.02,256.26,-18.61
06.01.2009 08:00:00,998.34,-16.92,256.36,-18.4
06.01.2009 08:10:00,998.35,-16.26,257.02,-17.6
06.01.2009 08:20:00,998.37,-16.09,257.19,-17.52
06.01.2009 08:30:00,998.46,-16.02,257.25,-17.49
06.01.2009 08:40:00,998.46,-15.98,257.29,-17.49
06.01.2009 08:50:00,998.47,-15.9,257.37,-17.44
06.01.2009 09:00:00,998.35,-15.71,257.57,-17.25
06.01.2009 09:10:00,998.44,-15.69,257.59,-17.37
06.01.2009 09:20:00,998.46,-15.53,257.74,-17.2
06.01.2009 09:30:00,998.37,-15.07,258.21,-16.81
06.01.2009 09:40:00,998.34,-15.25,258.03,-17.06
06.01.2009 09:50:00,998.42,-15.43,257.85,-17.07
06.01.2009 10:00:00,998.46,-15.23,258.04,-16.85
06.01.2009 10:10:00,998.49,-15.11,258.16,-16.78
06.01.2009 10:20:00,998.46,-15.12,258.15,-16.85
06.01.2009 10:30:00,998.46,-15.06,258.21,-16.87
06.01.2009 10:40:00,998.49,-15.04,258.23,-16.96
06.01.2009 10:50:00,998.44,-15.14,258.14,-17.11
06.01.2009 11:00:00,998.29,-15.05,258.24,-17.04
06.01.2009 11:10:00,998.17,-14.71,258.59,-16.83
06.01.2009 11:20:00,998.21,-14.75,258.54,-16.98
06.01.2009 11:30:00,998.11,-14.72,258.58,-17.03
06.01.2009 11:40:00,998.03,-14.62,258.69,-16.91
06.01.2009 11:50:00,997.92,-14.46,258.85,-16.87
06.01.2009 12:00:00,997.79,-14.52,258.8,-17.02
06.01.2009 12:10:00,997.73,-14.46,258.87,-16.97
06.01.2009 12:20:00,997.6,-14.08,259.26,-16.72
06.01.2009 12:30:00,997.46,-13.56,259.79,-16.47
06.01.2009 12:40:00,997.24,-13.18,260.19,-16.36
06.01.2009 12:50:00,997.14,-12.42,260.95,-15.84
06.01.2009 13:00:00,997.02,-10.97,262.41,-15.17
06.01.2009 13:10:00,996.89,-10.88,262.51,-15.71
06.01.2009 13:20:00,996.8,-11.45,261.95,-16.02
06.01.2009 13:30:00,996.63,-11.09,262.32,-15.74
06.01.2009 13:40:00,996.52,-11.07,262.35,-15.77
06.01.2009 13:50:00,996.43,-11.33,262.1,-15.85
06.01.2009 14:00:00,996.32,-11.9,261.54,-16.1
06.01.2009 14:10:00,996.37,-12.43,261,-16.28
06.01.2009 14:20:00,996.37,-12.47,260.96,-16.13
06.01.2009 14:30:00,996.31,-12.27,261.17,-15.92
06.01.2009 14:40:00,996.36,-12.19,261.24,-15.9
06.01.2009 14:50:00,996.33,-11.96,261.47,-15.75
06.01.2009 15:00:00,996.27,-12.05,261.39,-15.83
06.01.2009 15:10:00,996.26,-12.66,260.78,-16.09
06.01.2009 15:20:00,996.36,-13.09,260.34,-16.18
06.01.2009 15:30:00,996.38,-13.26,260.17,-16.16
06.01.2009 15:40:00,996.31,-13.28,260.16,-16.16
06.01.2009 15:50:00,996.25,-13.28,260.16,-16.19
06.01.2009 16:00:00,996.25,-13.52,259.92,-16.37
06.01.2009 16:10:00,996.25,-14.05,259.39,-16.65
06.01.2009 16:20:00,996.22,-14.4,259.04,-16.76
06.01.2009 16:30:00,996.25,-14.62,258.82,-16.83
06.01.2009 16:40:00,996.24,-14.94,258.5,-17.1
06.01.2009 16:50:00,996.19,-14.88,258.56,-16.79
06.01.2009 17:00:00,996.14,-14.88,258.57,-16.79
06.01.2009 17:10:00,996.07,-15.59,257.86,-17.69
06.01.2009 17:20:00,996.01,-15.97,257.48,-17.92
06.01.2009 17:30:00,996.08,-15.92,257.53,-17.69
06.01.2009 17:40:00,995.97,-16.15,257.31,-17.91
06.01.2009 17:50:00,995.95,-16.11,257.35,-17.82
06.01.2009 18:00:00,995.91,-16.49,256.97,-18.34
06.01.2009 18:10:00,995.93,-16.56,256.9,-18.36
06.01.2009 18:20:00,995.88,-16.61,256.85,-18.41
06.01.2009 18:30:00,995.88,-16.75,256.71,-18.61
06.01.2009 18:40:00,995.86,-16.93,256.53,-18.84
06.01.2009 18:50:00,995.79,-17.07,256.4,-18.94
06.01.2009 19:00:00,995.74,-17.21,256.26,-19.01
06.01.2009 19:10:00,995.64,-17.4,256.08,-19.2
06.01.2009 19:20:00,995.59,-17.58,255.9,-19.4
06.01.2009 19:30:00,995.51,-17.79,255.7,-19.61
06.01.2009 19:40:00,995.48,-17.99,255.5,-19.82
06.01.2009 19:50:00,995.5,-18.18,255.31,-20.02
06.01.2009 20:00:00,995.54,-18.35,255.14,-20.16
06.01.2009 20:10:00,995.52,-18.32,255.17,-19.96
06.01.2009 20:20:00,995.48,-17.83,255.66,-19.43
06.01.2009 20:30:00,995.47,-18.25,255.24,-20.1
06.01.2009 20:40:00,995.41,-18.37,255.13,-20.1
06.01.2009 20:50:00,995.39,-18.5,255,-20.24
06.01.2009 21:00:00,995.5,-18.62,254.87,-20.34
06.01.2009 21:10:00,995.55,-18.88,254.6,-20.64
06.01.2009 21:20:00,995.52,-18.89,254.6,-20.62
06.01.2009 21:30:00,995.4,-19.17,254.33,-21.07
06.01.2009 21:40:00,995.28,-19.47,254.03,-21.38
06.01.2009 21:50:00,995.26,-19.38,254.13,-21.23
06.01.2009 22:00:00,995.23,-19.39,254.12,-21.34
06.01.2009 22:10:00,995.07,-19.88,253.64,-21.93
06.01.2009 22:20:00,994.95,-20.34,253.19,-22.35
06.01.2009 22:30:00,994.88,-20.67,252.86,-22.59
06.01.2009 22:40:00,994.81,-20.84,252.7,-22.63
06.01.2009 22:50:00,994.76,-20.86,252.68,-22.61
06.01.2009 23:00:00,994.67,-20.85,252.7,-22.62
06.01.2009 23:10:00,994.74,-21.08,252.46,-22.9
06.01.2009 23:20:00,994.66,-21.07,252.48,-22.83
06.01.2009 23:30:00,994.6,-20.51,253.04,-22.14
06.01.2009 23:40:00,994.65,-20.48,253.07,-22.28
06.01.2009 23:50:00,994.55,-20.75,252.8,-22.61
07.01.2009 00:00:00,994.51,-21.09,252.47,-23.01
07.01.2009 00:10:00,994.43,-21.31,252.25,-23.23
07.01.2009 00:20:00,994.29,-20.97,252.6,-22.74
07.01.2009 00:30:00,994.17,-20.48,253.1,-22.18
07.01.2009 00:40:00,994.16,-20.26,253.32,-22.01
07.01.2009 00:50:00,994.09,-21.17,252.42,-23.22
07.01.2009 01:00:00,994.14,-21.56,252.02,-23.54
07.01.2009 01:10:00,994.12,-21.65,251.93,-23.6
07.01.2009 01:20:00,994.03,-21.49,252.1,-23.38
07.01.2009 01:30:00,994.11,-21.46,252.13,-23.41
07.01.2009 01:40:00,994.06,-21.57,252.02,-23.52
07.01.2009 01:50:00,993.96,-21.24,252.36,-22.99
07.01.2009 02:00:00,993.87,-20.99,252.61,-22.73
07.01.2009 02:10:00,993.9,-20.94,252.66,-22.69
07.01.2009 02:20:00,993.97,-20.9,252.7,-22.67
07.01.2009 02:30:00,993.87,-21.32,252.28,-23.33
07.01.2009 02:40:00,993.84,-22.07,251.53,-24.17
07.01.2009 02:50:00,993.77,-22.55,251.06,-24.63
07.01.2009 03:00:00,993.75,-22.76,250.85,-24.8
07.01.2009 03:10:00,993.67,-23.01,250.6,-25.01
07.01.2009 03:20:00,993.67,-22.91,250.71,-24.85
07.01.2009 03:30:00,993.56,-22.64,250.98,-24.49
07.01.2009 03:40:00,993.4,-22.38,251.26,-24.3
07.01.2009 03:50:00,993.33,-22.22,251.42,-24.16
07.01.2009 04:00:00,993.36,-22.39,251.25,-24.39
07.01.2009 04:10:00,993.28,-22.1,251.54,-24.04
07.01.2009 04:20:00,993.14,-21.8,251.86,-23.73
07.01.2009 04:30:00,993.01,-22.25,251.41,-24.36
07.01.2009 04:40:00,993.07,-22.49,251.17,-24.5
07.01.2009 04:50:00,992.9,-22.31,251.36,-24.34
07.01.2009 05:00:00,992.91,-22.42,251.25,-24.46
07.01.2009 05:10:00,992.78,-22.31,251.37,-24.33
07.01.2009 05:20:00,992.69,-22.47,251.22,-24.52
