,user_name,screen_name,location,date,text,essential_worker,oil_market_crisis,supply_shortage,sanitizing_products,shopping
140,3939,48891,"Columbus, Ohio",16-03-2020,"it's a bad habit i'm definitely guilty of but all OR/hospital staff definitely need to avoid wearing #scrubs in public. especially now, nobody wants to see that at the grocery store! ?#covid19 #Medtwitter #coronavirus",0.6150235095692391,0.03724650457212087,0.07763541288446037,0.10176482780623937,0.16832974516794022
141,3940,48892,United States,16-03-2020,"World leaders do you still not realize the #Kashmir struggle?
Westerners are in a state of panic and stocking piles of water and food supplies imagine being lockdown for more than 7 months. 
Wake up!!!
#CoronavirusOutbreak #KashmirLockdown #Kashmiris #COVID2019 #coronapocolypse",0.0,0.07286374408584191,0.8880361973023062,0.03910005861185185,0.0
142,3941,48893,London,16-03-2020,"I've not been able to get Doggo's food, not due to panic buying, due to european supply issues caused by Covid-19.... Have ordered from Amazon but paid Â£20 more, wonder if I'll get this or not. If not Doggo is on rations!",0.0,0.10081359952869845,0.7200602338845762,0.0,0.1791261665867253
145,3944,48896,"Adelaide, Australia",16-03-2020,"Plus side to covid-19 is saving money.

Online shopping packages from China are HELLA delayed. I don't own a car and don't wanna use public transport.

Hell. I don't wanna be around people who have apparently just worked out how to wash their hands and wipe their ass.",0.020663224870324737,0.0,0.0,0.7239831646932303,0.25535361043644494
146,3945,48897,Arizona,16-03-2020,"I am hearing the National quarantine is going to start on Wednesday the 18th.  They said stock up on essentials, food and ammo.  ?  They believe this is going to get ugly. #coronavirus #covid19 #nationalquarantine",0.05685146986363114,0.0,0.4733448392289582,0.0,0.4698036909074107
149,3948,48900,London,16-03-2020,First shops to make this effort could really win the PR game... and make a real difference. https://t.co/6TqO57Lt0q,0.04301029140630918,0.09935431189542103,0.0,0.32156617115403474,0.536069225544235
150,3949,48901,"Denver, CO",16-03-2020,"How come #TrumpIsAnIdiot or #trumpneedstoshutup is not trending?? For real!! People are freaked, stores canÂt keep food on their shelf, and the stock market is out of control. @realDonaldTrump please for the sake of the county shut up. #coronavirus",0.20626754718575188,0.04246383234746747,0.5793605363885468,0.0,0.17190808407823385
152,3951,48903,"North Carolina, USA",16-03-2020,"I would list a plethora of ÂTo DoÂsÂ, but unfortunately my day jobs are in health care and supermarket retail. So while everyone is bucking down, IÂll be out taking care of the sick and feeding the hungry.
#coronavirus #COVID2019 #StaySafe #frontlines",0.2795411370324258,0.1690732524509008,0.0,0.0,0.5513856105166733
153,3952,48904,Global citizen,16-03-2020,"Things I may stockup on if things get crazy 
1. Chocolate 
2. Make up remover 
3. Concealer for my dark circles 
4. Chewing gum
5. Pringles 
6. Seeds to grow flowers 
7. Manual of how to survive in an apocalypse 
8. More chocolate 
9. Gin
10. Kitten heel shoes
#coronavirus",0.027646426979329085,0.019198020256107926,0.051512234631286465,0.218364220270579,0.6832790978626975
154,3953,48905,"Toronto, Ontario",16-03-2020,Please read our full LAVA Covid-19 Statement &amp; Announcement of Online Store for Consumer Electronics and Computing Interfaces here: https://t.co/1u3gfhzk0Z https://t.co/s8pH8wAsty,0.2982500858170497,0.424991281617878,0.0,0.0,0.2767586325650723
156,3955,48907,United States,16-03-2020,@Walmart @Target @kroger increase your workers for your online shopping and add more time slots for pick up and delivery... and hire workers for a short time from other business being shut down! #WINWIN #coronavirus #stayindoorsandshop,0.3102634908390809,0.153284386542532,0.0,0.0,0.5364521226183872
158,3957,48909,"Scunthorpe, England",16-03-2020,"Also, to the people stocking up on soap, hand sanitiser and toilet roll, leaving the shelves empty the rest of us. You do realise to stop the spread of #coronavirus other people need to be able to wash their hands too...

?? #StopPanicBuying https://t.co/MzLdWhLGGg",0.0,0.0,0.19517516395487947,0.6293092170862669,0.17551561895885368
159,3958,48910,Nottinghamshire,16-03-2020,My 79 (nearly 80) year old nana hasnÂt stock piled food or toilet rolls. But...she has stocked her cupboard up with two full tubs of horlicks #Priorities #CoronaVirus ?? https://t.co/MRK7r62Fv5,0.0,0.0,0.871442681640517,0.128557318359483,0.0
160,3959,48911,"Columbia, MD, United States",16-03-2020,"If a person doesnÂt have the capability to do online shopping, I would encourage for a relative / friend / acquaintance to do the shopping for them (if out of city / state / country) and have them as alternate pick up person. #coronavirus #CoronavirusOutbreak #Covid_19",0.0,0.031559160101235384,0.0,0.0,0.9684408398987646
161,3960,48912,Hogwarts - Jamaica,16-03-2020,Televangelists are making a killing from the CoVID 19 panic. TheyÂre selling their ÂsurvivalÂ meals for $750 for 60 days worth of food. ?? IÂm almost sure it was at least $200 cheaper two months ago.,0.020307752555350528,0.06873572059376577,0.7112949268611628,0.1277131324225134,0.07194846756720752
162,3961,48913,Nowhere,16-03-2020,"COVID-19 RETAIL EDITION 
fitting rooms closed the store is pact. People are upset that they canÂt try on clothes the worst thing on their mind rn is not being able to fit in that pair of jeans. As restaurants and bars are closing IÂm reminded of the ignorance of corporate America",0.5244855945786939,0.03674281660677561,0.08136481981305141,0.0,0.357406769001479
164,3963,48915,Scotland,16-03-2020,"Here is a photo from an Edinburgh supermarket last night. I happen to work here. 

IÂm one of the workers the UK gov classed as Âlow skilledÂ just a couple of weeks ago, before Covid-19 hit us bad.
#Thread https://t.co/7M61CZtYO9",0.33784973123638207,0.09105576583241141,0.0,0.0,0.5710945029312066
165,3964,48916,"Camberley, UK",16-03-2020,.@bbchealth  How can someone in a high-risk group distance against #COVID-19 when not enough drivers to deliver online shopping &amp; has no friends or relatives? My position &amp; all here are in same group,0.028851410718278677,0.15424655031785936,0.027223336642131547,0.06578259831373785,0.7238961040079925
166,3965,48917,"Los Angeles, CA",16-03-2020,Actual footage of me trying to go to the grocery store this weekend. IÂm not sure what yÂall doing with all the toilet paper but please remember weÂre all in this together. #panicbuyers #coronavirus https://t.co/73WwtXqvT3,0.47295653026734774,0.0,0.056000696160543505,0.2227485226607633,0.24829425091134544
167,3966,48918,United States,16-03-2020,"So, I've seen this BS pop up all over Facebook in various community groups.  You cannot call the toll free number on a can of infant formula, tell them you cannot find formula at a retail store due to COVID-19, and they'll send you a full case of free formula.  IT IS A HOAX!!! https://t.co/2CyxHEaCEZ",0.3370744606583274,0.36805816529820473,0.06212479551106648,0.09263635654987411,0.1401062219825272
168,3967,48919,Blue State,16-03-2020,"FYI: I checked out the freeze dried food companies. Seems everyone is sold out, or out of stock, or backlogged for weeks. #coronavirus",0.013915938620298378,0.11733621451184417,0.7346004620804265,0.08712615105946037,0.047021233727970554
172,3971,48923,"British Columbia, Canada",16-03-2020,"Went to the store today. Most canned food is gone. We needed toilet paper and actually got a pack of 12 rolls. We got milk and cat treats as well. Thank god for Save on Foods for still having some stuff. 
Over 100 cases of Covid-19 in my province so panic buying is common.",0.0918135143520269,0.0,0.5467342778979755,0.056613910496389815,0.3048382972536078
173,3972,48924,"Chicago, IL",16-03-2020,https://t.co/r9skYbYiHt CALLING SMALL BUSINESSES: Chicago's Department of Business Affairs &amp; Consumer Protection (BACP) is soliciting your feedback to develop resources and measures to support small businesses that have been impacted by COVID-19. Please fill out this survey ASAP.,0.0,0.8573720822727574,0.0,0.0,0.14262791772724254
176,3975,48927,London/South East,16-03-2020,"What's the plan for supplying food @BorisJohnson? The panic buying is crazy and the supermarkets have no slots for delivery. Rationing seems sensible. You can't ""suggest"" (how feeble) we self-isolate for months without telling us how we'll eat. #coronavirus",0.0,0.0,0.7753311485849842,0.0,0.22466885141501583
180,3979,48931,"Oxford, OH",16-03-2020,Americans Stock Up On Food as COVID-19 Concerns Rise. the only thing i bought on this list is a few extra boxes of pasta...https://t.co/C0z5g5aTmj,0.0,0.038342632587463996,0.9306951365088043,0.0009310322068562073,0.030031198696875382
181,3980,48932,"New York, NY",16-03-2020,@Nordstrom Rack stores making efforts in Washington St market to drive store sales this weekend $JWN #retail #retailapocalypse2020 #coronavirus #retailnews https://t.co/9dfkB2NuCr,0.7054745686468448,0.22777878111860828,0.0,0.06674665023454708,0.0
183,3982,48934,"Cleveland, OH",16-03-2020,If you have any updates from grocery stores or any shopping experiences from this weekend or today....let us know! Which store still has what in stock? What are they out of?? #COVID19 #Coronavirus #LOTL,0.7320397452863431,0.0,0.07847850785400239,0.0,0.18948174685965452
184,3983,48935,Malaysia,16-03-2020,"My colleague texts me at 8pm to ask if I need anything from the supermarket.

Me: could you buy me 2 cartons of unsweetened almond milk ?

I try to convince myself I'm not millennial material and I say sh*t like this 

#COVID2019",0.036297003770319684,0.04318642481013374,0.5067225711935501,0.05681714227682618,0.3569768579491703
185,3984,48936,India,16-03-2020,"Stock market corrections
Currency rate corrections
Oil prices corrections
Interest rate changes
Currency rate fluctuations

#coronavirus #covid2019 #coronavirusindia is a LIFESTYLE CORRECTION

Wisdom is in collectiveness
Respect nature for it to reciprocate
No one is above other",0.0,0.8567962609271266,0.1432037390728734,0.0,0.0
187,3986,48938,"Ohio, USA",16-03-2020,"Casper Provides Business Update On COVID-19 - https://t.co/ZS6NpEF9Vz YORK--(BUSINESS WIRE)--Casper Sleep Inc. (ÂCasperÂ or the ÂCompanyÂ) (NYSE: CSPR) today provided an update on its North America retail store operations in response to the continued spread of COVID-19.

In l... https://t.co/0oAHf51FtI",0.4343772260868955,0.5391551904867576,0.0,0.026467583426346874,0.0
188,3987,48939,Italy,16-03-2020,Left supermarket Right supermarket Now take a guess which country the press calls hysterical dysfunctional 19,0.0,0.13878085611874433,0.0,0.0,0.8612191438812558
189,3988,48940,"Kent, UK",16-03-2020,When panic buying(thanks to the media) think of the elderly or those with disabilities who canÂt get out to buy food and essentials. #covid?19uk  #coronavirus #panicshopping https://t.co/1iAwpNs096,0.0,0.0,0.8188921624326922,0.0,0.18110783756730772
191,3990,48942,"West Hollywood, CA",16-03-2020,"Why donÂt we make most grocery stores pickup only for the next few weeks? Would reduce crowding, panic buying, contamination, strain on workers. @Google could help build an app in a day. Open each store for 2 hrs for seniors who might be less tech savvy. #COVID2019 #Coronavirus",0.6817703427207937,0.0,0.3118183372506499,0.00641132002855628,0.0
192,3991,48943,"Fujairah, UAE.",16-03-2020,"Joining hands with the UAE's efforts to contain the spread of the coronavirus (COVID-19) and considering the well-being of our mall visitors and community, gym, play areas &amp; amusement centres will stay closed.

LuLu Hypermarket and other stores are operating in routine. https://t.co/SVOTBu6ZNu",0.23608317437758514,0.08442349205654594,0.017459298830829882,0.6050880198626875,0.0569460148723515
